alloy_name,elastic_modulus,composition,phases,yield_strength,ultimate_strength,hardness,elongation,density,mixing_entropy,mixing_enthalpy,valence_electron,year,notes,source
Pm2ZnAg,57.50342568704431,,,,,,,7.707361217234635,,,,,,Materials Project
Li2EuGe,57.51705519335327,,,,,,,5.16687962074443,,,,,,Materials Project
PrInAg2,57.5569655876933,,,,,,,8.646649808404135,,,,,,Materials Project
CaSmCd2,57.59629296838694,,,,,,,6.285637151269395,,,,,,Materials Project
Li2SbAu,57.59660543218442,,,,,,,7.875634657181485,,,,,,Materials Project
PrYMg2,57.61026429135511,,,,,,,4.015129418735526,,,,,,Materials Project
NdErMg2,57.6156452687834,,,,,,,5.345440137322001,,,,,,Materials Project
Gd2MgIn,57.618746516656,,,,,,,6.897856457696697,,,,,,Materials Project
NaTmTl2,57.63573908624207,,,,,,,9.7338975160366,,,,,,Materials Project
DyLuMg2,57.64670784248388,,,,,,,6.08017991993595,,,,,,Materials Project
Hf2NbZr,57.66999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
Lu2TlHg,57.67913763838335,,,,,,,12.820706415215565,,,,,,Materials Project
LiMg2Hg,57.69222529183915,,,,,,,5.626570184252359,,,,,,Materials Project
CrCuSe2,57.693447091692384,,,,,,,5.833854647732213,,,,,,Materials Project
DyMgAu2,57.69534250736679,,,,,,,11.85896245966476,,,,,,Materials Project
Ba2Cu3(ClO2)2,57.71016289911604,,,,,,,4.474477441729847,,,,,,Materials Project
ScH4Pd3,57.73926994895172,,,,,,,8.131404839234461,,,,,,Materials Project
Pm2HgGe,57.75280244988656,,,,,,,9.133970980701134,,,,,,Materials Project
LiAc2Si,57.755930333695154,,,,,,,6.850777346804691,,,,,,Materials Project
Lu2TlCd,57.78119519466073,,,,,,,11.19794804520898,,,,,,Materials Project
YbInAg2,57.78653828290308,,,,,,,10.322547412016272,,,,,,Materials Project
PrSmMg2,57.82567069453596,,,,,,,4.8253880703879934,,,,,,Materials Project
NbTiZr2,57.84000000000002,,,,,,,,,,,,,Refractory HEA Elastic Constants
NdDyMg2,57.87131529893793,,,,,,,5.218720251816422,,,,,,Materials Project
LiCaPb,57.87619722417428,,,,,,,5.446671398177437,,,,,,Materials Project
PrErMg2,57.91838014023119,,,,,,,5.241736362695722,,,,,,Materials Project
BaCdGe,57.93814524404477,,,,,,,5.78461443114339,,,,,,Materials Project
SmPuO3,57.99306980213792,,,,,,,8.90159294072665,,,,,,Materials Project
MgAlAg2,58.0127834079229,,,,,,,6.596248961474187,,,,,,Materials Project
CaAcZn2,58.02898428201812,,,,,,,6.008895459878007,,,,,,Materials Project
Nd2AgIr,58.038816230378025,,,,,,,10.147650931827725,,,,,,Materials Project
PmDyIn2,58.04981931674399,,,,,,,8.207378001724999,,,,,,Materials Project
PrHoMg2,58.07830141689297,,,,,,,5.190736109223949,,,,,,Materials Project
NbTiV,58.11,,,,,,,,,,,,,Refractory HEA Elastic Constants
NdLuMg2,58.1628917054986,,,,,,,5.5395278679609,,,,,,Materials Project
La3GaBr3,58.18341732363736,,,,,,,5.217909719651007,,,,,,Materials Project
Pm2ZnSn,58.22521753808026,,,,,,,7.478672293671248,,,,,,Materials Project
HoLuMg2,58.23892469578508,,,,,,,6.154496822861347,,,,,,Materials Project
LaPrIn2,58.2808300603202,,,,,,,6.9822087708786205,,,,,,Materials Project
YMgPd,58.29581391200194,,,,,,,5.617983040333087,,,,,,Materials Project
MnSnAu,58.31863604636332,,,,,,,9.465777228015597,,,,,,Materials Project
Pm2GePd,58.36297491384742,,,,,,,8.190816609421656,,,,,,Materials Project
Yb2GaHg,58.37701906913882,,,,,,,11.260057367940838,,,,,,Materials Project
CaCdAu,58.38158799885787,,,,,,,8.184793851604315,,,,,,Materials Project
LiMg2Ag,58.38579688922563,,,,,,,3.74160330109654,,,,,,Materials Project
Sm2AgSn,58.41000891976522,,,,,,,8.114007267665757,,,,,,Materials Project
DyHoIn2,58.42021279743558,,,,,,,8.905972652752492,,,,,,Materials Project
BaSbPt,58.43275926603802,,,,,,,8.369479173236675,,,,,,Materials Project
PrDyMg2,58.43360228087189,,,,,,,5.13004005890507,,,,,,Materials Project
PmSmMg2,58.44666428495329,,,,,,,4.987754008281766,,,,,,Materials Project
Ca2PdAu,58.4683204258998,,,,,,,7.043294521373594,,,,,,Materials Project
CaSbAu,58.46925087191755,,,,,,,7.722824663910833,,,,,,Materials Project
TmCdPt2,58.51286421697466,,,,,,,14.962415464352135,,,,,,Materials Project
La(BiO2)2,58.51532638590648,,,,,,,7.887948550181283,,,,,,Materials Project
YCdAu2,58.57749816437331,,,,,,,11.884774571875983,,,,,,Materials Project
CaPrHg2,58.623552521289135,,,,,,,8.795449742833274,,,,,,Materials Project
Nb2TaTi,58.69999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
ZnCu2GeTe4,58.716033139936286,,,,,,,5.748814100231915,,,,,,Materials Project
TlCuS2,58.77602542728511,,,,,,,6.197607910001384,,,,,,Materials Project
SrSnP,58.83171752161616,,,,,,,4.5710408935179,,,,,,Materials Project
SmDyIn2,58.84649808682507,,,,,,,8.352767986088633,,,,,,Materials Project
Cu2SnSe3,58.887435625915714,,,,,,,5.565113444053116,,,,,,Materials Project
Nd2MgIn,58.92580529291234,,,,,,,6.113111155626126,,,,,,Materials Project
USnTe,58.940771009346165,,,,,,,9.33556128177958,,,,,,Materials Project
TiCdO3,58.95331418072993,,,,,,,5.035445983533509,,,,,,Materials Project
YInAu2,58.97114315073689,,,,,,,11.82612365392806,,,,,,Materials Project
NaHoTl2,58.97735671447197,,,,,,,9.55393321660616,,,,,,Materials Project
YPd3C,59.003796621169066,,,,,,,8.777650030307342,,,,,,Materials Project
HfMo2Ti,59.01000000000002,,,,,,,,,,,,,Refractory HEA Elastic Constants
LiMgP,59.03554629825042,,,,,,,2.146787431852535,,,,,,Materials Project
NaErTl2,59.14266816834273,,,,,,,9.652356142362228,,,,,,Materials Project
Li2GePd,59.14463380544168,,,,,,,5.800644594458398,,,,,,Materials Project
CuAgF3,59.15393681849736,,,,,,,5.888990141302523,,,,,,Materials Project
Sm2ZnAg,59.160067737195,,,,,,,8.015989387970683,,,,,,Materials Project
ErBPd3,59.16641925399136,,,,,,,10.352814333897127,,,,,,Materials Project
TbCdAu2,59.18576121132295,,,,,,,13.242113369932763,,,,,,Materials Project
YBPd3,59.18708482200489,,,,,,,8.599435522796034,,,,,,Materials Project
PrLuMg2,59.22306507196432,,,,,,,5.438895669066943,,,,,,Materials Project
Sm2TlZn,59.270759979013874,,,,,,,8.971152295562687,,,,,,Materials Project
TmLuMg2,59.29436726481442,,,,,,,6.29727239582167,,,,,,Materials Project
YCdPt2,59.29941081967036,,,,,,,12.766224264780906,,,,,,Materials Project
Sm2AgRh,59.32221880727043,,,,,,,9.124827759117276,,,,,,Materials Project
Na(CuS)4,59.3320862545773,,,,,,,4.485711720587187,,,,,,Materials Project
ReRuCl2,59.336191932781134,,,,,,,10.26608521392767,,,,,,Materials Project
BaMgSi,59.35299013751911,,,,,,,3.693078145075745,,,,,,Materials Project
CdCu2GeSe4,59.35597764319641,,,,,,,5.453356724399745,,,,,,Materials Project
Cu3AsSe4,59.38961284226728,,,,,,,5.653490355195967,,,,,,Materials Project
YMgCu,59.42878451838429,,,,,,,4.599471291917196,,,,,,Materials Project
MoNbTaVHf,59.44,,,,,,,,,,,,,Refractory HEA Elastic Constants
Ca2CdSn,59.4609353733765,,,,,,,4.615753777698819,,,,,,Materials Project
SrZnPb,59.476075635970126,,,,,,,6.6040690070034085,,,,,,Materials Project
Zn3(InS3)2,59.62394293767719,,,,,,,4.136047900294333,,,,,,Materials Project
HfSiNi,59.652674764701146,,,,,,,8.704179027768067,,,,,,Materials Project
Bi2SeO2,59.66457557069317,,,,,,,9.527761277984563,,,,,,Materials Project
Cu2HgGeSe4,59.66485756525453,,,,,,,6.17830155479824,,,,,,Materials Project
BaCuBi,59.6681683626272,,,,,,,7.178474266173817,,,,,,Materials Project
LaSnAu2,59.66840218843738,,,,,,,11.50733531628006,,,,,,Materials Project
SmTmHg2,59.72339056070201,,,,,,,11.700946207654203,,,,,,Materials Project
SrIn2Pd,59.78990986496014,,,,,,,7.095150848714632,,,,,,Materials Project
ScBPd3,59.80306938109395,,,,,,,8.199068527313317,,,,,,Materials Project
YbNdHg2,59.858351153400186,,,,,,,11.482822945297372,,,,,,Materials Project
Li2PrP2,59.8700852384637,,,,,,,3.4382189404662062,,,,,,Materials Project
LiPr2Ru,59.87523182515596,,,,,,,6.891889702290148,,,,,,Materials Project
AgAsSe2,59.90018653036038,,,,,,,6.446551481834722,,,,,,Materials Project
NaCd2Pt,59.93365817442951,,,,,,,9.80546968072214,,,,,,Materials Project
YLuMg2,59.99910848964881,,,,,,,4.871315521341759,,,,,,Materials Project
LiYbPb,60.03439949804135,,,,,,,9.42157609563827,,,,,,Materials Project
SmYIn2,60.05295685279188,,,,,,,7.169779165573557,,,,,,Materials Project
CsNa2Ge17,60.071724725367815,,,,,,,4.995456692918847,,,,,,Materials Project
CaSiPt,60.09649734296832,,,,,,,6.823852628438293,,,,,,Materials Project
MgCdAu2,60.17955078557517,,,,,,,12.05432442955931,,,,,,Materials Project
LiCd2Pd,60.184173949405896,,,,,,,8.192537795580296,,,,,,Materials Project
Ca3MoN3,60.245066860753646,,,,,,,3.459596691636973,,,,,,Materials Project
Yb2AgBi,60.287169858528,,,,,,,11.010804037303222,,,,,,Materials Project
LiPm2Rh,60.29873892775003,,,,,,,7.280253020274791,,,,,,Materials Project
Li2PmPb,60.35627808599168,,,,,,,7.262248368935763,,,,,,Materials Project
Yb2AgPt,60.3735881995292,,,,,,,12.980208366809984,,,,,,Materials Project
CaSn2Pd,60.39154440146672,,,,,,,6.821638889203961,,,,,,Materials Project
KTi2Bi,60.50646864195369,,,,,,,6.273919226354933,,,,,,Materials Project
Pm2CdIn,60.5241923249663,,,,,,,7.615508278007693,,,,,,Materials Project
Ce2SbO2,60.64306373295825,,,,,,,6.92012654334677,,,,,,Materials Project
Na4Al3(SiO4)3,60.67439836807078,,,,,,,2.079195921625887,,,,,,Materials Project
PrMgCd2,60.69549386048542,,,,,,,6.545178359209937,,,,,,Materials Project
CaInPd,60.714462919445936,,,,,,,6.371698682450504,,,,,,Materials Project
Pr2IrAu,60.72417392248212,,,,,,,11.379902829518914,,,,,,Materials Project
Bi2PdO4,60.75532883767462,,,,,,,8.218741942266078,,,,,,Materials Project
Pm2MgSi,60.80495110666767,,,,,,,5.699287309743928,,,,,,Materials Project
Tb2Mg3Ni2,60.80857880115839,,,,,,,5.647990548937443,,,,,,Materials Project
Ce2MgCu2,60.98130018262687,,,,,,,6.397064883959767,,,,,,Materials Project
Pm2AgPt,61.00182677028158,,,,,,,10.330931671676252,,,,,,Materials Project
SmInAu2,61.17453529354704,,,,,,,12.599608519797377,,,,,,Materials Project
DyInAu2,61.1903459690083,,,,,,,13.372744614773763,,,,,,Materials Project
TbInAu2,61.23040242886385,,,,,,,13.183266614262102,,,,,,Materials Project
Na2ZrN2,61.26810160259327,,,,,,,3.163104232150393,,,,,,Materials Project
CaMg6Nb,61.29852592960828,,,,,,,2.502136758796057,,,,,,Materials Project
BaZnSn,61.46703899353583,,,,,,,5.583010973886666,,,,,,Materials Project
MgSc2Tc,61.46784410182212,,,,,,,4.632206278712398,,,,,,Materials Project
Sr3(AlSn)2,61.48144277463548,,,,,,,4.119503441182217,,,,,,Materials Project
Pr2AgRu,61.49910605582809,,,,,,,8.375466994847994,,,,,,Materials Project
BaSn3Pd,61.50703550939612,,,,,,,7.253140734671712,,,,,,Materials Project
ThInAu2,61.53253426095189,,,,,,,13.484722731815904,,,,,,Materials Project
Yb2CdSn,61.535217553338775,,,,,,,9.76218299232802,,,,,,Materials Project
RbPdF3,61.544608571301886,,,,,,,5.035813274523736,,,,,,Materials Project
Ba(ZnAs)2,61.66103663618161,,,,,,,6.039953960120641,,,,,,Materials Project
MnGaPt,61.6614604453143,,,,,,,10.623088363237631,,,,,,Materials Project
NdMgHg2,61.68365991906924,,,,,,,9.803425945975247,,,,,,Materials Project
BaGePt,61.7475451540793,,,,,,,8.537302572652182,,,,,,Materials Project
CaTmCd2,61.77675553505535,,,,,,,6.964385325405582,,,,,,Materials Project
Pm2GeAu,61.82512814476043,,,,,,,9.421511341553463,,,,,,Materials Project
Rb(FeAs)2,61.83764239931519,,,,,,,5.645449397445186,,,,,,Materials Project
Nb3Ti,61.85,,,,,,,,,,,,,Refractory HEA Elastic Constants
Ac2ZnSi,61.85518824585489,,,,,,,7.844824013563706,,,,,,Materials Project
HfNbTi2,61.99000000000001,,,,,,,,,,,,,Refractory HEA Elastic Constants
LiNd2Ga,62.02988361586284,,,,,,,5.900424233344254,,,,,,Materials Project
Tl(CoS)2,62.10043041018032,,,,,,,7.025989916805084,,,,,,Materials Project
CaMnSn,62.10385851561859,,,,,,,4.706659969112035,,,,,,Materials Project
SrCuSn2,62.18660907749386,,,,,,,6.324950250913399,,,,,,Materials Project
Pm2SiAu,62.34161616916534,,,,,,,8.768584268765293,,,,,,Materials Project
MgSc2Tl,62.41389016319129,,,,,,,5.841952426229905,,,,,,Materials Project
TmMg2Sc,62.51762192965219,,,,,,,4.405393113595552,,,,,,Materials Project
Pm2AgGe,62.520868818157886,,,,,,,7.924135650729113,,,,,,Materials Project
Mg6NbC,62.537395151430246,,,,,,,2.477730959623033,,,,,,Materials Project
K(CoSe)2,62.5641403905447,,,,,,,5.160122617036412,,,,,,Materials Project
PmInAg2,62.59075601597248,,,,,,,8.998553751822762,,,,,,Materials Project
Li3(CuO)4,62.66268529271454,,,,,,,4.109560342605921,,,,,,Materials Project
TiCu2Te3,62.693889092203584,,,,,,,6.51960728641274,,,,,,Materials Project
Pm2ZnRu,62.72723842576525,,,,,,,8.493450865970464,,,,,,Materials Project
CeMnSi,62.73019687604721,,,,,,,5.9303511838063,,,,,,Materials Project
CaMgPb,62.767817907868206,,,,,,,5.416787370052953,,,,,,Materials Project
Li2US3,62.767961650971486,,,,,,,4.834260485260484,,,,,,Materials Project
ScCdHg2,62.77423552840744,,,,,,,11.040632703601188,,,,,,Materials Project
K(FeAs)2,62.7911520341484,,,,,,,5.131160048113608,,,,,,Materials Project
SrSiPd,62.79823487029817,,,,,,,5.295824046324673,,,,,,Materials Project
Nd2IrRh,62.87955813054322,,,,,,,10.86013859051696,,,,,,Materials Project
Eu(MgSb)2,62.890401272030985,,,,,,,4.980106667128906,,,,,,Materials Project
Ba3SnO,62.929794648166514,,,,,,,5.450060049984021,,,,,,Materials Project
SrTcN3,62.93689571390553,,,,,,,4.93180533846463,,,,,,Materials Project
Rb(CoSe)2,62.98252147643831,,,,,,,5.603328139984216,,,,,,Materials Project
Al0.3HfNbTaTiZr,63.0,,BCC,1188.0,,353.0,50,9.5,,,,,,Gorsse
Li2PdAu,63.00497027596192,,,,,,,9.697391725399063,,,,,,Materials Project
Cs(AsRu)2,63.01704995451642,,,,,,,6.587067839501334,,,,,,Materials Project
HfAlAu2,63.06391153802397,,,,,,,13.698361966870792,,,,,,Materials Project
TcNiW,63.11293441765122,,,,,,,11.382255541273404,,,,,,Materials Project
CuSeO3,63.12843271613938,,,,,,,5.140191656939322,,,,,,Materials Project
KTiO3,63.13197540739926,,,,,,,2.851449774143137,,,,,,Materials Project
LiCaSn,63.14519231013261,,,,,,,3.6295138649790832,,,,,,Materials Project
HoCdAu2,63.1514492079401,,,,,,,13.597151181428147,,,,,,Materials Project
LiHgPd2,63.17444710320633,,,,,,,10.952795518279402,,,,,,Materials Project
NbV2W,63.20000000000002,,,,,,,,,,,,,Refractory HEA Elastic Constants
SrMg6Mo,63.25782909316303,,,,,,,2.914711083195848,,,,,,Materials Project
LiPm2Ga,63.29339836446239,,,,,,,6.048505490388813,,,,,,Materials Project
CaPmHg2,63.35536159374252,,,,,,,9.101479260638138,,,,,,Materials Project
LiAg2Sn,63.40623802019524,,,,,,,7.811011943588928,,,,,,Materials Project
YMg2Sc,63.40849067054297,,,,,,,2.9941378738346662,,,,,,Materials Project
Li2MgGe,63.4293937923322,,,,,,,2.9046616275259893,,,,,,Materials Project
Sm2CdIr,63.44743012656279,,,,,,,10.423137162524103,,,,,,Materials Project
SrIn4Pd,63.56208448630097,,,,,,,7.302085260198504,,,,,,Materials Project
ThMgZn2,63.56848552846531,,,,,,,7.551550693505828,,,,,,Materials Project
NdBiO3,63.66102021965095,,,,,,,7.634012602489173,,,,,,Materials Project
Th(NiGe)2,63.67166105332359,,,,,,,9.8159279702857,,,,,,Materials Project
TiInPd2,63.70245251207936,,,,,,,9.473633997426626,,,,,,Materials Project
BaAsPt,63.734883045415934,,,,,,,8.679389424572333,,,,,,Materials Project
Pm2SiPd,63.80871470311216,,,,,,,7.493272840075696,,,,,,Materials Project
CaCdSn,63.83199498432602,,,,,,,5.646113799439611,,,,,,Materials Project
CdOsO3,63.88091480216025,,,,,,,9.498405606100684,,,,,,Materials Project
VNi2Sn,63.91096668133089,,,,,,,8.677283582015702,,,,,,Materials Project
MnCu2SnS4,63.977552239011246,,,,,,,4.336961616284762,,,,,,Materials Project
Sr3ZnIrO6,63.9872497754571,,,,,,,6.619834725355072,,,,,,Materials Project
YPd2Pb,63.98998689596522,,,,,,,10.531062684727951,,,,,,Materials Project
,64.0,"Ti, Zr, Nb",,,,,,,,,,2025.0,中エントロピー合金,Latest Research
Nd2BC,64.11418290827524,,,,,,,5.872442100398619,,,,,,Materials Project
DyYCd2,64.15127096156334,,,,,,,7.63221772417049,,,,,,Materials Project
CrMoTi2,64.19999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
SrNiSn3,64.24635150862794,,,,,,,6.788303555444901,,,,,,Materials Project
BiPd2Pb,64.30661630840098,,,,,,,12.3121997417558,,,,,,Materials Project
Yb2ZnGa,64.32538332639018,,,,,,,9.506788047582008,,,,,,Materials Project
YbAgS2,64.38515396985193,,,,,,,6.785303928621003,,,,,,Materials Project
HfTaZr2,64.38999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
Tm2TlCd,64.46753059125211,,,,,,,10.765918202769244,,,,,,Materials Project
ScCdPd2,64.4797607843569,,,,,,,8.856254553941351,,,,,,Materials Project
Cr2HgSe4,64.50453948991911,,,,,,,6.473573302791694,,,,,,Materials Project
Sc2MnSn,64.51368506549714,,,,,,,5.703883612611752,,,,,,Materials Project
Pm2AgIr,64.55798590671387,,,,,,,10.609154318379646,,,,,,Materials Project
LiTiTe2,64.57593322651982,,,,,,,5.395215501485215,,,,,,Materials Project
PmMgHg2,64.58682896716216,,,,,,,9.977204753924608,,,,,,Materials Project
TbAlCu2,64.71168007655199,,,,,,,7.860309154967517,,,,,,Materials Project
TaSnO3,64.71765971536244,,,,,,,8.546452732962305,,,,,,Materials Project
Li2ZnGe,64.72880444619702,,,,,,,4.287058252506112,,,,,,Materials Project
CaSmHg2,64.73987292910265,,,,,,,9.268887761472726,,,,,,Materials Project
Mo2TiV,64.75999999999999,,,,,,,,,,,,,Refractory HEA Elastic Constants
CaLaZn2,64.77560866759235,,,,,,,5.033527731555559,,,,,,Materials Project
HfTaZr,64.81,,,,,,,,,,,,,Refractory HEA Elastic Constants
Nb2CS2,64.81360762150271,,,,,,,4.974194642185185,,,,,,Materials Project
Er2TlCd,64.89641927227723,,,,,,,10.629339345686716,,,,,,Materials Project
CaSnPd,64.91946108033615,,,,,,,6.461350898090152,,,,,,Materials Project
Li2AlAg,64.92928528738773,,,,,,,4.064221003825025,,,,,,Materials Project
NdSbTe,64.93007646078632,,,,,,,7.221529036285074,,,,,,Materials Project
HfGaNi2,64.94739154111454,,,,,,,11.177341640836303,,,,,,Materials Project
La2ZnGa,64.9628424768269,,,,,,,6.436422694824136,,,,,,Materials Project
Yb2CdGe,64.97021275958534,,,,,,,9.752260703579177,,,,,,Materials Project
LiCd2Pt,64.97372027116533,,,,,,,10.299172933880412,,,,,,Materials Project
YbSmHg2,64.99498942535998,,,,,,,11.839986057513656,,,,,,Materials Project
LiMg2Ga,64.99916365125193,,,,,,,2.792612863361596,,,,,,Materials Project
YAlAg2,65.0059858315678,,,,,,,7.015433313316515,,,,,,Materials Project
Ca2Cu(ClO)2,65.01957917294182,,,,,,,3.5543371506058783,,,,,,Materials Project
MnGePd2,65.0988141482174,,,,,,,9.385194515785605,,,,,,Materials Project
Zr2Co,65.11417035152753,,,,,,,7.281141626833729,,,,,,Materials Project
Lu2InHg,65.15181916590087,,,,,,,11.35668842641518,,,,,,Materials Project
CaPmPd2,65.15417238101134,,,,,,,7.4214331796121265,,,,,,Materials Project
LiPm2Ru,65.2020709436016,,,,,,,7.406644318805582,,,,,,Materials Project
Ca2GaCu2,65.24485888383788,,,,,,,4.485480879273855,,,,,,Materials Project
Nb3Zr,65.25,,,,,,,,,,,,,Refractory HEA Elastic Constants
Na2CuO2,65.27511104070965,,,,,,,3.472454252575158,,,,,,Materials Project
Cs(CoSe)2,65.30143598017747,,,,,,,6.012253746235336,,,,,,Materials Project
Li2CaSn,65.32600260078021,,,,,,,3.481307364444029,,,,,,Materials Project
Ba3SiO,65.41461727643681,,,,,,,4.746344014997515,,,,,,Materials Project
Ba(PdO2)2,65.41621752480455,,,,,,,6.660145063733327,,,,,,Materials Project
Li3PrBi2,65.43852335238917,,,,,,,6.67588752379033,,,,,,Materials Project
CaMg6Mo,65.54078530324902,,,,,,,2.643194393678236,,,,,,Materials Project
Yb2CuRh,65.54598766720426,,,,,,,11.22431453438718,,,,,,Materials Project
HfTaTi,65.55000000000001,,,,,,,,,,,,,Refractory HEA Elastic Constants
BaSbAu,65.55619205543248,,,,,,,7.998706036993216,,,,,,Materials Project
SmMgCd2,65.56462220415025,,,,,,,6.980755510107975,,,,,,Materials Project
NaSnPd2,65.60566076106309,,,,,,,8.57706955116077,,,,,,Materials Project
SmInAg2,65.62095239359054,,,,,,,9.191562567406864,,,,,,Materials Project
CaPrZn2,65.64437602415381,,,,,,,5.21065930872173,,,,,,Materials Project
PrBiO3,65.66205507552648,,,,,,,7.503595689079901,,,,,,Materials Project
Ca6Ag16N,65.71402096366573,,,,,,,7.007008818853157,,,,,,Materials Project
MnSiNi2,65.77098797828504,,,,,,,7.244363479763941,,,,,,Materials Project
LiMg2Zn,65.78930383135013,,,,,,,2.843178116689428,,,,,,Materials Project
SmMgHg2,65.82543036355707,,,,,,,10.177578154773212,,,,,,Materials Project
YbTmHg2,65.84178959293106,,,,,,,12.855869316048125,,,,,,Materials Project
CaGaPt,65.91972166679642,,,,,,,8.491912049333267,,,,,,Materials Project
SrZnSn,66.02548027331467,,,,,,,5.327104079277815,,,,,,Materials Project
YbSbPd2,66.02556710417326,,,,,,,11.21355075391836,,,,,,Materials Project
Cs(FeAs)2,66.05134665639368,,,,,,,6.068220491290031,,,,,,Materials Project
Pm2ZnRh,66.05637238206496,,,,,,,8.383752719037533,,,,,,Materials Project
Ba(Cu3As)2,66.1004431434835,,,,,,,7.298174567370304,,,,,,Materials Project
Li2SnIr,66.11573205152524,,,,,,,9.353156219751366,,,,,,Materials Project
YbBi2BrO4,66.11579943855271,,,,,,,8.983801810699118,,,,,,Materials Project
BaLi2(MgGe)2,66.16057857667231,,,,,,,3.534730898457031,,,,,,Materials Project
Ba3AsN,66.20321981775967,,,,,,,5.033434384021722,,,,,,Materials Project
YbErHg2,66.21033266366132,,,,,,,12.758614318632644,,,,,,Materials Project
Ba3OsN3,66.27751407129458,,,,,,,6.438401608955721,,,,,,Materials Project
TmBPd3,66.28663448933894,,,,,,,10.44268872737274,,,,,,Materials Project
Pr2CuIr,66.30298925154065,,,,,,,9.60715041844342,,,,,,Materials Project
LiCa2Ir,66.31614427138719,,,,,,,5.296102574108474,,,,,,Materials Project
Pm2CuGe,66.35004595408171,,,,,,,7.626380994392274,,,,,,Materials Project
Hf5Al3,66.37646997203011,,,,,,,10.084054373919146,,,,,,Materials Project
CaNdZn2,66.39545447891905,,,,,,,5.344921989795795,,,,,,Materials Project
MgZnAg2,66.39902502827378,,,,,,,7.660162582249634,,,,,,Materials Project
Ba2CuHgO4,66.40136495989084,,,,,,,6.582036471328142,,,,,,Materials Project
CaMg6W,66.45531087889887,,,,,,,3.504783011322116,,,,,,Materials Project
La3InB,66.50177758710736,,,,,,,5.951142844799229,,,,,,Materials Project
ScPdO3,66.51882703745929,,,,,,,4.879050636926505,,,,,,Materials Project
EuAgSb,66.54153709429684,,,,,,,7.780250255163764,,,,,,Materials Project
Dy2TlAg,66.622868171162,,,,,,,10.485617978087454,,,,,,Materials Project
Nb3Cr,66.67554537754495,,,,,,,8.232900741943228,,,,,,Materials Project
Li2ZnSn,66.76406622120275,,,,,,,4.774815527881533,,,,,,Materials Project
Pr2ZnIr,66.78785460900191,,,,,,,9.32161744791519,,,,,,Materials Project
CaIn2Pd,66.80207522914993,,,,,,,6.826145985930727,,,,,,Materials Project
Ba3PN,66.85007938106942,,,,,,,4.685604401877897,,,,,,Materials Project
Ho2TlCd,66.85837799639334,,,,,,,10.39244984988286,,,,,,Materials Project
ErMgCd2,66.87114508621463,,,,,,,7.701337534250299,,,,,,Materials Project
Nd2IrAu,66.88657438181335,,,,,,,11.7556823483631,,,,,,Materials Project
CaCuBi,66.89745811435681,,,,,,,6.789972410739993,,,,,,Materials Project
HfSiTe,66.90838904807634,,,,,,,8.174958046555657,,,,,,Materials Project
MoNbV2,66.91,,,,,,,,,,,,,Refractory HEA Elastic Constants
LiSnS2,66.9399990264289,,,,,,,3.992396688103708,,,,,,Materials Project
TaTiV2,66.97,,,,,,,,,,,,,Refractory HEA Elastic Constants
TiOF,66.98272109336865,,,,,,,3.431372776272583,,,,,,Materials Project
Sm2ZnRu,67.00022270172622,,,,,,,8.65133585491806,,,,,,Materials Project
LiHfPt2,67.19000820090274,,,,,,,15.024246581552156,,,,,,Materials Project
Dy2TlCd,67.22476641534954,,,,,,,10.181322718856856,,,,,,Materials Project
YbDyHg2,67.27035261221485,,,,,,,12.493307865859933,,,,,,Materials Project
CaPmZn2,67.2704144865976,,,,,,,5.431790852497382,,,,,,Materials Project
Lu2MgHg,67.28187419112724,,,,,,,9.616513582845112,,,,,,Materials Project
SrGaCu2,67.30576765573957,,,,,,,5.704057163821924,,,,,,Materials Project
NbTaZr,67.31,,,,,,,,,,,,,Refractory HEA Elastic Constants
Nd2ZnGa,67.4028462965486,,,,,,,7.034303951906283,,,,,,Materials Project
Li2PrIn,67.4067422196412,,,,,,,5.161409463099975,,,,,,Materials Project
TbYbHg2,67.41474435469317,,,,,,,12.337715876685348,,,,,,Materials Project
CeZn2Ag,67.4266660342681,,,,,,,7.787014066589264,,,,,,Materials Project
Li2GaAu,67.46562410957303,,,,,,,7.990399112307783,,,,,,Materials Project
EuClO,67.48673675008308,,,,,,,6.269361646386143,,,,,,Materials Project
Li2PmGe,67.48879582833285,,,,,,,5.442534888415258,,,,,,Materials Project
NbTaTiHfZr,67.51,,,,,,,,,,,,,Refractory HEA Elastic Constants
Pm2PtAu,67.5344765571819,,,,,,,11.964243513506394,,,,,,Materials Project
LiMg2Pd,67.57893431126617,,,,,,,4.040178716619374,,,,,,Materials Project
Li3SmBi2,67.58788588193282,,,,,,,6.98764570075872,,,,,,Materials Project
NaHgPd2,67.60646832361435,,,,,,,10.430563544595987,,,,,,Materials Project
Li2NdGe,67.65740843197234,,,,,,,4.902122057291231,,,,,,Materials Project
SrCuBi,67.66578361072972,,,,,,,7.059022168881526,,,,,,Materials Project
Li2InRh,67.6788223874762,,,,,,,6.262780509520768,,,,,,Materials Project
SrIn4Pt,67.69233659755375,,,,,,,8.315754732690785,,,,,,Materials Project
PrMgZn2,67.78514338275644,,,,,,,5.793847923684451,,,,,,Materials Project
