Unnamed: 0,Alloy,Diff. Lattice Constants,Diff. Melting Point,Mixing Enthalpy,Lattice Constants,Lambda,Diff. in atomic radii,Omega,Melting Temp.,Diff. Electronegativity,Mixing Entropy,Valence electron,Young's Mod (GPa),elastic_modulus,source,alloy_system,elastic_modulus_gpa,composition,year,notes,Composition,Phases present,Hardness (HVN),Yield Strength (MPa),Ultimate Tensile Strength (MPa),Elongation (%),Compressive strength (MPa),Plasticity (%) - Compressive,Note on any unqiue processing or data features,Source,FCC,BCC,HCP,IM,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Ge,Hf,Li,Mg,Mn,Mo,N,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr
28.0,FeNiCrCoAl1.5,0.581692108133308,451.108801576281,-22.3480833185984,3.25127796699999,0.30590637348509697,6.582494509340769,0.958376390169315,1615.87161309999,0.127636483812427,13.2546888282738,6.81824999999999,121.1,121.1,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,Fe NiCrCoAl2,0.603673037389233,484.625058096655,-24.4896275694224,3.317792527,0.246354144056742,7.257712206613561,0.8260885304084781,1559.0118451,0.136136817225502,12.976553393523,6.5001,141.7,141.7,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,FeNiCrCoAl2.5,0.618092913825468,511.873450816421,-25.73389342356,3.37411795,0.205930261528125,7.83235706402324,0.741715111037477,1510.9061814,0.144861564157455,12.6329601751951,6.23091,141.6,141.6,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,FeNiCrCoAl3,0.627609599176964,534.531816482957,-26.3844679302335,3.42232795099999,0.1768794135396,8.32697604873908,0.6831522704951231,1469.65005789999,0.15326343628247,12.2645585426645,6.00009,141.7,141.7,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,FeNiCrCuZr,0.306306678999985,298.151043036914,-13.80048,3.22947999999999,0.11890221559121501,10.6086282900281,1.78507783483711,1840.954,0.21731083728153,13.3816113591719,7.8,141.5,141.5,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,CuNiCoFeMn,2.35010561124388,171.820307484301,1.78175999999999,4.28499999999999,1.3241749112440702,3.17893412710279,12.2925679769273,1636.754,0.1348480626483,13.3816113591719,9.0,141.1,141.1,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,CuNiCoFeMnSn0.03,2.34612646836482,192.182096242289,1.52480456383679,4.294261778,0.9451779614048189,3.79398064884202,14.544006134216401,1630.0255905,0.134915126613534,13.6051648877003,8.97029,141.4,141.4,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,CuNiCoFeMnSn0.05,2.34345276577211,204.409441769932,1.35650521392959,4.30031332,0.797834053643633,4.14550260311254,16.4303166287987,1625.5504274,0.134955243020936,13.7109312622974,8.9505,141.6,141.6,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,CuNiCoFeMnSn0.08,2.33946553197853,221.156863140118,1.10904982914,4.30936209999999,0.651038347242203,4.61140066469925,20.2092098427581,1618.93013449999,0.135011263603263,13.8443409295655,8.92124999999999,137.2,137.2,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,CuNiCoFeMnSn0.1,2.3368235455591,231.441893996821,0.947357335660799,4.315375598,0.582124741742434,4.89033645089452,23.726780339666,1614.57824039999,0.135045930443707,13.9217405784103,8.90204,137.6,137.6,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,CuNiCoFeMnSn0.2,2.32360004680717,275.223433752429,0.175406197156799,4.344532778,0.39085467963728704,6.03224691988095,129.18482197299102,1593.2461855,0.135178063506885,14.2224212170634,8.80779,139.5,139.5,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,CuNi2FeCrAl0.2,0.355604185694914,304.136923885088,-1.3071297930616,3.317204784,0.897623214135036,3.65719832453276,15.8819635583351,1729.1465749,0.140332871998831,12.0057998788327,8.76933,137.9,137.9,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,CuNi2FeCrAl0.3,0.367139400903666,318.80148300466,-2.9212514132608,3.33098769199999,0.803749588909091,3.90523822356047,7.19262982297051,1714.11840559999,0.138071890052102,12.2578930176411,8.6604,202.0,202.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.0,CuNi2FeCrAl0.4,0.377653599239618,332.372808658867,-4.4160955936704,3.34432371099999,0.726938494291617,4.1386584269428,4.79231752456212,1699.68019919999,0.136121008181879,12.4513613288248,8.55566,178.6,178.6,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0,CuNi2FeCrAl0.5,0.387276753158313,344.996834225105,-5.80190116024959,3.35715175299999,0.663135194656304,4.35937828916731,3.6616156540720697,1685.74503909999,0.134460104255364,12.6023399855834,8.45463,78.1,78.1,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.0,CuNi2FeCrAl0.8,0.411785298026429,378.259018165996,-9.38340788032639,3.39289972899999,0.524035131757964,4.95847557386017,2.26119146708449,1646.80119279999,0.131023029154731,12.8841792949467,8.17233999999999,139.15,139.15,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.0,Al1.25CoCrFeNi,0.565952331445208,429.529782697125,-20.7977842673664,3.21329759799999,0.356587079944895,6.11768052928182,1.05774319689713,1648.38296699999,0.122980128476107,13.3456334236321,7.00014,55.6,55.6,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,Al1.5CoCrFeNi,0.579727049887413,445.288587084667,-22.3480833185983,3.25127796699999,0.327210800982174,6.364597630494099,0.958376390169315,1615.87161309999,0.124688663915734,13.2546888282738,6.81824999999999,98.6,98.6,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.0,Al2CoCrFeNi,0.597286351886105,466.184005821062,-24.4896275694224,3.317792527,0.29098041584228,6.678021284400951,0.8260885304084781,1559.0118451,0.126623291688535,12.976553393523,6.5001,128.3,128.3,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.0,Al0.5CoCrCuFeNiTi0.2,0.480984920691162,343.01045638591,-7.776612668544,3.16446104,0.6351493302584891,4.93143139157473,3.3800218074487596,1701.7201272,0.118751100264889,15.4462064517097,8.12288,76.5,76.5,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.0,AlCoCrFeNi2,0.516655197715989,373.286155769235,-17.6078763238168,3.230212697,0.442710946778353,5.41401617107253,1.2465392270090299,1691.4282149,0.120554979153869,12.976553393523,7.66672,148.0,148.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0,AlCoCr1.2FeNi2,0.511387853416367,377.223148633781,-17.3112199774908,3.219854219,0.455769393988074,5.3443391393985396,1.28375801928638,1707.1735263,0.121146135435844,13.0176675817482,7.6129,150.0,150.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,AlCoCr1.4FeNi3,0.482846718436099,353.670684588731,-15.9084303817691,3.25264547399999,0.498822242697008,4.98763573951422,1.34382359749559,1722.79787579999,0.120105834486507,12.4089566433962,7.89204,157.0,157.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.0,AlCoCr1.6FeNi4,0.459722096914625,335.211497328899,-14.7027721514688,3.276206448,0.536510274045074,4.69030758566714,1.3919933565215,1734.0263716,0.118621289110756,11.8026816042074,8.0931,88.46,88.46,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0,AlCoCr1.8FeNi5,0.440622333268935,320.306413494082,-13.6848637406224,3.293957624,0.571082884236943,4.438749537332249,1.43267409934591,1742.4786388,0.117077081559758,11.2517590733679,8.24482,105.0,105.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0,AlCoCr2.0FeNi6,0.424579356492549,307.99533201075,-12.8255052392244,3.30791602099999,0.6035885293599901,4.22285687339682,1.46791957979523,1749.1338477,0.115608626280178,10.763504626121,8.36362,162.0,162.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,AlCoCr2.2FeNi7,0.410897936379124,297.629814853343,-12.0943600488463,3.31913728699999,0.634610236634562,4.03513264210771,1.4989547100115799,1754.4811259,0.114255067042195,10.3329113617535,8.45908,102.0,102.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,Al0.5CrFeMnNi,2.39073856890455,355.708578148022,-13.166156426008,4.497232805,0.499246875881975,5.1314184043135205,1.7095115899606002,1712.1462117,0.138803724733884,13.1458965663609,7.22215,117.0,117.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,Al0.6CrFeMnNi,2.36551552058514,369.690840435885,-14.542946176582,4.487500355,0.46914225100976603,5.31286540059401,1.54360501503214,1695.2213121,0.138278049929954,13.2422619343463,7.13038,136.0,136.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,Al0.7CrFeMnNi,2.3410981749856,381.907898009813,-15.793353982918,4.47831254,0.444848535458356,5.469725412572799,1.41493058242702,1679.0602818,0.137733418000575,13.3089322591623,7.04269,174.0,174.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,Al0.8CrFeMnNi,2.31735215885433,392.621411767132,-16.9261876349979,4.469244455,0.424878143556823,5.6057127000886195,1.31214830848782,1663.4739849,0.137167309731468,13.3513771035892,6.95824,232.744,232.744,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,FeMnNi,2.70845782845053,122.851600477975,-4.137695022636,5.10094898999999,0.591860877436693,3.92852306290571,3.72197111312371,1685.98313999999,0.154343720312813,9.13436260647717,8.33325,182.0,182.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,CoMnNi,2.81066334654156,109.179224305725,-5.97765822282,4.98115018799999,0.654900300420314,3.73466394612726,2.55442118388561,1671.64995,0.16309424882564,9.13436260647717,8.66658,190.0,190.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,CoFeNi,0.421049517330444,33.8918158262433,-1.0128686312124,2.965837008,85.0883154613009,0.3276454648614,15.9532296351619,1768.98231,0.0329981514633773,9.13436260647717,8.99991,161.0,161.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,CoCrNi,0.418116714951937,204.299410865523,-5.0234550849468,2.98033686299999,337.314134786592,0.16455908117517,3.4402698814012203,1891.98108,0.111454466038826,9.13436260647717,8.33325,226.0,226.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,Co4Ni4Cr,0.522286171541787,203.685014470873,-2.3618293059152,3.003792184,190.378658253637,0.20528790082676301,6.100963849937459,1795.98203999999,0.112243661043483,8.02315106397808,9.11102,223.0,223.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0,Co19Ni19Cr1,0.576609586689293,220.392295204201,-0.7608283044608,3.01284369799999,128.8063065896,0.22647890190757602,15.2753331079187,1759.07648,0.122117127299326,6.60682234155718,9.41026,219.0,219.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,CoFeMnNi,2.60065806131352,112.161713610304,-3.80525,4.452525,0.913960160556606,3.5512495217343503,5.16907388365308,1706.5,0.142894191624432,11.5262926432879,8.5,186.0,186.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0,CoCrFeNi ,0.365442957245039,180.372357915507,-3.701,2.9519,126.2823110053,0.30211588476677803,5.82932673738833,1871.75,0.0966953980290685,11.5262926432879,8.25,210.0,210.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0,CoCr4Ni4,0.365443817844792,220.946350049056,-6.1703457270368,3.138090841,389.235836901607,0.143570785093206,2.51384135707947,1933.314,0.121573430942418,8.02315106397808,8.11103,240.0,240.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0,CoCrFeMnNi,2.40654092456371,214.328159605778,-4.09696,4.14402,1.25185897005807,3.269463576718,5.883132464105199,1801.2,0.138361844451423,13.3816113591719,8.0,202.0,202.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0,CoCrFeNi2.1Nb0,0.400139102470979,170.331414965061,-3.69140220549119,3.075290528,152.400346985629,0.268735802503741,5.48832110599641,1840.746,0.0932931150437158,11.0061902267445,8.62744,27.0,27.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0,CoCrFeNi2.1Nb0.2,0.39485554307055,240.711041692731,-6.51621547702239,3.08382126399999,1.53706680244111,2.78559094295328,3.43203301689594,1875.07856,0.102258144780052,11.92689583222,8.49063999999999,47.8,47.8,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0,CoCrFeNi2.1Nb0.4,0.389725088492904,287.504505751829,-8.9274214764864,3.09169592399999,0.871114476045088,3.7687476613703197,2.64283364912327,1906.89384,0.109252928746169,12.3728386882638,8.36371,53.0,53.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,Fe20Co23Ni17Cr20Mn20,2.42082073199875,214.254187590347,-3.94948719999999,4.113513,1.25296639303673,3.2634292019683,6.08973341602666,1802.4,0.137581357748788,13.3440546926373,7.97,401.0,401.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,Fe20Co27Ni13Cr20Mn20,2.43978231777242,214.851532226326,-3.7504152,4.072837,1.24311722882593,3.2553301166795396,6.33664446901669,1804.0,0.136725381696303,13.1735297858071,7.93,401.0,401.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0,Fe20Co30Ni10Cr20Mn20,2.4539460213501,215.817909358792,-3.59928,4.04233,1.22630153010715,3.24921565028697,6.49327856344216,1805.2,0.136224080103335,12.946558646037,7.9,401.0,401.0,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0,CoCrFeNiV,0.328351612756812,203.783218151053,-8.85664,2.96752,2.73102897456804,2.21355874657846,2.92210549019023,1934.0,0.115134703716994,13.3816113591719,7.6,233.7,233.7,youngsdata_Alloy_Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
